Gene stable ID,Gene name,Crab-eating macaque gene stable ID,Crab-eating macaque gene name,Crab-eating macaque homology type,Crab-eating macaque orthology confidence
ENSMUSG00000000197,Nalcn,ENSMFAG00000039517,NALCN,ortholog_one2one,1.0
ENSMUSG00000026479,Lamc2,ENSMFAG00000000974,LAMC2,ortholog_one2one,1.0
ENSMUSG00000032113,Chek1,ENSMFAG00000000771,CHEK1,ortholog_one2one,1.0
ENSMUSG00000025013,Tll2,ENSMFAG00000002794,TLL2,ortholog_one2one,1.0
ENSMUSG00000028909,Ptpru,ENSMFAG00000001608,PTPRU,ortholog_one2one,1.0
ENSMUSG00000042655,Shisal2b,ENSMFAG00000042775,SHISAL2B,ortholog_one2one,1.0
ENSMUSG00000020572,Nampt,ENSMFAG00000028242,NAMPT,ortholog_one2one,1.0
ENSMUSG00000043183,Simc1,ENSMFAG00000043578,SIMC1,ortholog_one2one,1.0
ENSMUSG00000049291,Prss38,ENSMFAG00000045626,PRSS38,ortholog_one2one,1.0
ENSMUSG00000040452,Cdh12,ENSMFAG00000030271,CDH12,ortholog_one2one,1.0
ENSMUSG00000034032,Rpap1,ENSMFAG00000042240,RPAP1,ortholog_one2one,1.0
ENSMUSG00000004364,Cul3,ENSMFAG00000036803,CUL3,ortholog_one2one,1.0
ENSMUSG00000021719,Rgs7bp,ENSMFAG00000045140,RGS7BP,ortholog_one2one,1.0
ENSMUSG00000074802,Gas2l3,ENSMFAG00000003398,GAS2L3,ortholog_one2one,1.0
ENSMUSG00000021178,Psmc1,ENSMFAG00000003028,PSMC1,ortholog_one2one,1.0
ENSMUSG00000029217,Tec,ENSMFAG00000001846,TEC,ortholog_one2one,1.0
ENSMUSG00000043190,Rfesd,ENSMFAG00000037560,RFESD,ortholog_one2one,1.0
ENSMUSG00000030268,Bcat1,ENSMFAG00000003944,BCAT1,ortholog_one2one,1.0
ENSMUSG00000015377,Dennd6b,ENSMFAG00000033956,DENND6B,ortholog_one2one,1.0
ENSMUSG00000052395,Rft1,ENSMFAG00000034584,RFT1,ortholog_one2one,1.0
ENSMUSG00000009894,Snap47,ENSMFAG00000001190,SNAP47,ortholog_one2one,1.0
ENSMUSG00000025016,Tm9sf3,ENSMFAG00000002926,TM9SF3,ortholog_one2one,1.0
ENSMUSG00000026478,Lamc1,ENSMFAG00000033997,LAMC1,ortholog_one2one,1.0
ENSMUSG00000048677,Tpcn2,ENSMFAG00000045821,TPCN2,ortholog_one2one,1.0
ENSMUSG00000064090,Vrk2,ENSMFAG00000031394,VRK2,ortholog_one2one,1.0
ENSMUSG00000020570,Sypl1,ENSMFAG00000042096,SYPL1,ortholog_one2one,1.0
ENSMUSG00000056515,Rab31,ENSMFAG00000038727,RAB31,ortholog_one2one,1.0
ENSMUSG00000032047,Acat1,ENSMFAG00000044957,ACAT1,ortholog_one2one,1.0
ENSMUSG00000047638,Nr1h4,ENSMFAG00000002236,NR1H4,ortholog_one2one,1.0
ENSMUSG00000038497,Tmco3,ENSMFAG00000040684,TMCO3,ortholog_one2one,1.0
ENSMUSG00000040420,Cdh18,ENSMFAG00000030294,CDH18,ortholog_one2one,1.0
ENSMUSG00000110100,Gm45261,ENSMFAG00000039663,CCDC195,ortholog_one2one,1.0
ENSMUSG00000061950,Ppp4r1,ENSMFAG00000041605,PPP4R1,ortholog_one2one,1.0
ENSMUSG00000025017,Pik3ap1,ENSMFAG00000046259,PIK3AP1,ortholog_one2one,1.0
ENSMUSG00000032925,Itgbl1,ENSMFAG00000040769,ITGBL1,ortholog_one2one,1.0
ENSMUSG00000032343,Impg1,ENSMFAG00000033339,IMPG1,ortholog_one2one,1.0
ENSMUSG00000018167,Stard3,ENSMFAG00000035990,STARD3,ortholog_one2one,1.0
ENSMUSG00000018796,Acsl1,ENSMFAG00000033716,ACSL1,ortholog_one2one,1.0
ENSMUSG00000031143,Ccdc22,ENSMFAG00000003539,CCDC22,ortholog_one2one,1.0
ENSMUSG00000019935,Slc17a8,ENSMFAG00000002114,SLC17A8,ortholog_one2one,1.0
ENSMUSG00000036800,Fam135b,ENSMFAG00000045015,FAM135B,ortholog_one2one,1.0
ENSMUSG00000014725,Adam28,ENSMFAG00000039137,ADAM28,ortholog_one2one,1.0
ENSMUSG00000038216,Pnmt,ENSMFAG00000002771,PNMT,ortholog_one2one,1.0
ENSMUSG00000031111,Igsf1,ENSMFAG00000033363,IGSF1,ortholog_one2one,1.0
ENSMUSG00000025019,Lcor,ENSMFAG00000039632,LCOR,ortholog_one2one,1.0
ENSMUSG00000049511,Htr1b,ENSMFAG00000042700,HTR1B,ortholog_one2one,1.0
ENSMUSG00000043289,Mei4,ENSMFAG00000009582,MEI4,ortholog_one2one,1.0
ENSMUSG00000027971,Ndst4,ENSMFAG00000002158,NDST4,ortholog_one2one,1.0
ENSMUSG00000039936,Pik3cd,ENSMFAG00000033609,PIK3CD,ortholog_one2one,1.0
ENSMUSG00000036561,Ppp6r2,ENSMFAG00000002797,PPP6R2,ortholog_one2one,1.0
ENSMUSG00000069539,Scyl2,ENSMFAG00000028879,SCYL2,ortholog_one2one,1.0
ENSMUSG00000021720,Rnf180,ENSMFAG00000038517,RNF180,ortholog_one2one,1.0
ENSMUSG00000032116,Stt3a,ENSMFAG00000034547,STT3A,ortholog_one2one,1.0
ENSMUSG00000032854,Ugt8a,ENSMFAG00000035714,UGT8,ortholog_one2one,1.0
ENSMUSG00000042699,Dhx9,ENSMFAG00000041152,DHX9,ortholog_one2one,1.0
ENSMUSG00000038208,Pgap3,ENSMFAG00000045434,PGAP3,ortholog_one2one,1.0
ENSMUSG00000041842,Fhdc1,ENSMFAG00000040830,FHDC1,ortholog_one2one,1.0
ENSMUSG00000046949,Nqo2,ENSMFAG00000035954,NQO2,ortholog_one2one,1.0
ENSMUSG00000063796,Slc22a8,ENSMFAG00000030409,SLC22A8,ortholog_one2one,1.0
ENSMUSG00000048661,Lemd3,ENSMFAG00000045363,LEMD3,ortholog_one2one,1.0
ENSMUSG00000046561,Arsj,ENSMFAG00000020823,ARSJ,ortholog_one2one,1.0
ENSMUSG00000025020,Slit1,ENSMFAG00000045033,SLIT1,ortholog_one2one,1.0
ENSMUSG00000074513,Arfip1,ENSMFAG00000003342,ARFIP1,ortholog_one2one,1.0
ENSMUSG00000009876,Cox4i2,ENSMFAG00000040527,COX4I2,ortholog_one2one,1.0
ENSMUSG00000017774,Myo1c,ENSMFAG00000044455,MYO1C,ortholog_one2one,1.0
ENSMUSG00000031070,Mrgprf,ENSMFAG00000031267,MRGPRF,ortholog_one2one,1.0
ENSMUSG00000021592,Arsk,ENSMFAG00000035630,ARSK,ortholog_one2one,1.0
ENSMUSG00000007659,Bcl2l1,ENSMFAG00000044741,BCL2L1,ortholog_one2one,1.0
ENSMUSG00000019948,Actr6,ENSMFAG00000040575,ACTR6,ortholog_one2one,1.0
ENSMUSG00000014813,Stc1,ENSMFAG00000060775,STC1,ortholog_one2one,1.0
ENSMUSG00000044186,Nkx2-6,ENSMFAG00000040141,NKX2-6,ortholog_one2one,1.0
ENSMUSG00000045482,Trrap,ENSMFAG00000039475,TRRAP,ortholog_one2one,1.0
ENSMUSG00000022061,Nkx3-1,ENSMFAG00000047611,NKX3-1,ortholog_one2one,1.0
ENSMUSG00000020218,Wif1,ENSMFAG00000038475,WIF1,ortholog_one2one,1.0
ENSMUSG00000074155,Klk5,ENSMFAG00000004023,KLK5,ortholog_one2one,1.0
ENSMUSG00000031449,Atp4b,ENSMFAG00000036883,ATP4B,ortholog_one2one,1.0
ENSMUSG00000034248,Slc25a37,ENSMFAG00000027746,SLC25A37,ortholog_one2one,1.0
ENSMUSG00000024098,Twsg1,ENSMFAG00000034284,TWSG1,ortholog_one2one,1.0
ENSMUSG00000031112,Stk26,ENSMFAG00000039094,STK26,ortholog_one2one,1.0
ENSMUSG00000036760,Kcnk9,ENSMFAG00000060542,KCNK9,ortholog_one2one,1.0
ENSMUSG00000042195,Slc35f2,ENSMFAG00000041696,SLC35F2,ortholog_one2one,1.0
ENSMUSG00000031450,Grk1,ENSMFAG00000039991,GRK1,ortholog_one2one,1.0
ENSMUSG00000025871,4833439L19Rik,ENSMFAG00000045804,KIAA1191,ortholog_one2one,1.0
ENSMUSG00000021068,Nin,ENSMFAG00000042051,NIN,ortholog_one2one,1.0
ENSMUSG00000034647,Ankrd12,ENSMFAG00000034700,ANKRD12,ortholog_one2one,1.0
ENSMUSG00000032251,Irak1bp1,ENSMFAG00000033220,IRAK1BP1,ortholog_one2one,1.0
ENSMUSG00000015112,Slc25a13,ENSMFAG00000037896,SLC25A13,ortholog_one2one,1.0
ENSMUSG00000038457,Tmem255b,ENSMFAG00000002078,TMEM255B,ortholog_one2one,1.0
ENSMUSG00000042684,Npl,ENSMFAG00000034260,NPL,ortholog_one2one,1.0
ENSMUSG00000006948,Klk4,ENSMFAG00000002473,KLK4,ortholog_one2one,1.0
ENSMUSG00000052302,Tbc1d30,ENSMFAG00000046028,TBC1D30,ortholog_one2one,1.0
ENSMUSG00000036131,Frmd7,ENSMFAG00000036359,FRMD7,ortholog_one2one,1.0
ENSMUSG00000030522,Mtmr10,ENSMFAG00000038584,MTMR10,ortholog_one2one,1.0
ENSMUSG00000050029,Rap2c,ENSMFAG00000032245,RAP2C,ortholog_one2one,1.0
ENSMUSG00000031629,Cenpu,ENSMFAG00000043328,CENPU,ortholog_one2one,1.0
ENSMUSG00000046167,Gldn,ENSMFAG00000041483,GLDN,ortholog_one2one,1.0
ENSMUSG00000036109,Mbnl3,ENSMFAG00000034599,MBNL3,ortholog_one2one,1.0
ENSMUSG00000019951,Bltp3b,ENSMFAG00000010028,BLTP3B,ortholog_one2one,1.0
ENSMUSG00000032253,Phip,ENSMFAG00000039797,PHIP,ortholog_one2one,1.0
ENSMUSG00000025986,Slc39a10,ENSMFAG00000035991,SLC39A10,ortholog_one2one,1.0
ENSMUSG00000025870,Arl10,ENSMFAG00000033979,ARL10,ortholog_one2one,1.0
ENSMUSG00000055193,Klk15,ENSMFAG00000043311,KLK15,ortholog_one2one,1.0
ENSMUSG00000025154,Arhgap19,ENSMFAG00000002183,ARHGAP19,ortholog_one2one,1.0
ENSMUSG00000034205,Loxl2,ENSMFAG00000041868,LOXL2,ortholog_one2one,1.0
ENSMUSG00000025868,Higd2a,ENSMFAG00000034686,HIGD2A,ortholog_one2one,1.0
ENSMUSG00000056737,Capg,ENSMFAG00000003357,CAPG,ortholog_one2one,1.0
ENSMUSG00000021408,Ripk1,ENSMFAG00000037119,RIPK1,ortholog_one2one,1.0
ENSMUSG00000052353,Cemip,ENSMFAG00000031330,CEMIP,ortholog_one2one,1.0
ENSMUSG00000040990,Sh3kbp1,ENSMFAG00000002962,SH3KBP1,ortholog_one2one,1.0
ENSMUSG00000034707,Gns,ENSMFAG00000000073,GNS,ortholog_one2one,1.0
ENSMUSG00000031451,Gas6,ENSMFAG00000043611,GAS6,ortholog_one2one,1.0
ENSMUSG00000047819,Tigd4,ENSMFAG00000007745,TIGD4,ortholog_one2one,1.0
ENSMUSG00000056763,Cspp1,ENSMFAG00000046172,CSPP1,ortholog_one2one,1.0
ENSMUSG00000006527,Sfmbt1,ENSMFAG00000002793,SFMBT1,ortholog_one2one,1.0
ENSMUSG00000038286,Bphl,ENSMFAG00000041437,BPHL,ortholog_one2one,1.0
ENSMUSG00000022270,Retreg1,ENSMFAG00000015961,RETREG1,ortholog_one2one,1.0
ENSMUSG00000047547,Cltb,ENSMFAG00000001544,CLTB,ortholog_one2one,1.0
ENSMUSG00000019838,Slc16a10,ENSMFAG00000037297,SLC16A10,ortholog_one2one,1.0
ENSMUSG00000062762,Ei24,ENSMFAG00000042989,EI24,ortholog_one2one,1.0
ENSMUSG00000037270,Bltp1,ENSMFAG00000030541,BLTP1,ortholog_one2one,1.0
ENSMUSG00000035049,Rrp12,ENSMFAG00000041558,RRP12,ortholog_one2one,1.0
ENSMUSG00000027298,Tyro3,ENSMFAG00000003863,TYRO3,ortholog_one2one,1.0
ENSMUSG00000028910,Mecr,ENSMFAG00000000155,MECR,ortholog_one2one,1.0
ENSMUSG00000020115,Tbk1,ENSMFAG00000031885,TBK1,ortholog_one2one,1.0
ENSMUSG00000029754,Dlx6,ENSMFAG00000048863,DLX6,ortholog_one2one,1.0
ENSMUSG00000033991,Skic3,ENSMFAG00000040876,SKIC3,ortholog_one2one,1.0
ENSMUSG00000043541,Dnai7,ENSMFAG00000032055,DNAI7,ortholog_one2one,1.0
ENSMUSG00000052105,Mtcl1,ENSMFAG00000044143,MTCL1,ortholog_one2one,1.0
ENSMUSG00000034321,Exosc1,ENSMFAG00000001493,EXOSC1,ortholog_one2one,1.0
ENSMUSG00000028911,Srsf4,ENSMFAG00000041784,SRSF4,ortholog_one2one,1.0
ENSMUSG00000052253,Zfp622,ENSMFAG00000058196,ZNF622,ortholog_one2one,1.0
ENSMUSG00000034667,Xpot,ENSMFAG00000032644,XPOT,ortholog_one2one,1.0
ENSMUSG00000025157,Zdhhc16,ENSMFAG00000041608,ZDHHC16,ortholog_one2one,1.0
ENSMUSG00000038459,Abhd17c,ENSMFAG00000053092,ABHD17C,ortholog_one2one,1.0
ENSMUSG00000043556,Fbxl7,ENSMFAG00000000432,FBXL7,ortholog_one2one,1.0
ENSMUSG00000070720,Tmem200b,ENSMFAG00000038738,TMEM200B,ortholog_one2one,1.0
ENSMUSG00000044700,Tmem201,ENSMFAG00000046272,TMEM201,ortholog_one2one,1.0
ENSMUSG00000022265,Ank,ENSMFAG00000038859,ANKH,ortholog_one2one,1.0
ENSMUSG00000032118,Fez1,ENSMFAG00000002076,FEZ1,ortholog_one2one,1.0
ENSMUSG00000109228,Fam81b,ENSMFAG00000045306,FAM81B,ortholog_one2one,1.0
ENSMUSG00000025159,Mms19,ENSMFAG00000044772,MMS19,ortholog_one2one,1.0
ENSMUSG00000071451,Psmg4,ENSMFAG00000039884,PSMG4,ortholog_one2one,1.0
ENSMUSG00000036698,Ago2,ENSMFAG00000015384,AGO2,ortholog_one2one,1.0
ENSMUSG00000038510,Rpf2,ENSMFAG00000053628,RPF2,ortholog_one2one,1.0
ENSMUSG00000042590,Ipo11,ENSMFAG00000035631,IPO11,ortholog_one2one,1.0
ENSMUSG00000034903,Cobll1,ENSMFAG00000041468,COBLL1,ortholog_one2one,1.0
ENSMUSG00000046034,Otulin,ENSMFAG00000037873,OTULIN,ortholog_one2one,1.0
ENSMUSG00000028982,Slc25a33,ENSMFAG00000042772,SLC25A33,ortholog_one2one,1.0
ENSMUSG00000017776,Crk,ENSMFAG00000000502,CRK,ortholog_one2one,1.0
ENSMUSG00000066456,Hmgn3,ENSMFAG00000032893,HMGN3,ortholog_one2one,1.0
ENSMUSG00000039911,Spsb1,ENSMFAG00000036668,SPSB1,ortholog_one2one,1.0
ENSMUSG00000033278,Ptprm,ENSMFAG00000002650,PTPRM,ortholog_one2one,1.0
ENSMUSG00000062312,Erbb2,ENSMFAG00000041598,ERBB2,ortholog_one2one,1.0
ENSMUSG00000034194,R3hcc1,ENSMFAG00000032894,R3HCC1,ortholog_one2one,1.0
ENSMUSG00000028980,H6pd,ENSMFAG00000003162,H6PD,ortholog_one2one,1.0
ENSMUSG00000047642,D930020B18Rik,ENSMFAG00000036689,C12orf56,ortholog_one2one,1.0
ENSMUSG00000047875,Gpr157,ENSMFAG00000001842,GPR157,ortholog_one2one,1.0
ENSMUSG00000006526,Stimate,ENSMFAG00000044286,STIMATE,ortholog_one2one,1.0
ENSMUSG00000028976,Slc2a5,ENSMFAG00000031999,SLC2A5,ortholog_one2one,1.0
ENSMUSG00000053684,Kics2,ENSMFAG00000000249,KICS2,ortholog_one2one,1.0
ENSMUSG00000032258,Lca5,ENSMFAG00000000256,LCA5,ortholog_one2one,1.0
ENSMUSG00000062064,Slc2a7,ENSMFAG00000046320,SLC2A7,ortholog_one2one,1.0
ENSMUSG00000042485,Mustn1,ENSMFAG00000038131,MUSTN1,ortholog_one2one,1.0
ENSMUSG00000019837,Gtf3c6,ENSMFAG00000001340,GTF3C6,ortholog_one2one,1.0
ENSMUSG00000034190,Chmp7,ENSMFAG00000031228,CHMP7,ortholog_one2one,1.0
ENSMUSG00000042671,Rgs8,ENSMFAG00000035700,RGS8,ortholog_one2one,1.0
ENSMUSG00000038903,Ccdc68,ENSMFAG00000032372,CCDC68,ortholog_one2one,1.0
ENSMUSG00000022075,Rhobtb2,ENSMFAG00000036619,RHOBTB2,ortholog_one2one,1.0
ENSMUSG00000038267,Slc22a23,ENSMFAG00000034156,SLC22A23,ortholog_one2one,1.0
ENSMUSG00000029755,Dlx5,ENSMFAG00000035900,DLX5,ortholog_one2one,1.0
ENSMUSG00000041268,Dmxl2,ENSMFAG00000035773,DMXL2,ortholog_one2one,1.0
ENSMUSG00000073375,Lrrc30,ENSMFAG00000028007,LRRC30,ortholog_one2one,1.0
ENSMUSG00000040370,Etfrf1,ENSMFAG00000041072,ETFRF1,ortholog_one2one,1.0
ENSMUSG00000032796,Lama1,ENSMFAG00000007292,LAMA1,ortholog_one2one,1.0
ENSMUSG00000033730,Egr3,ENSMFAG00000065520,EGR3,ortholog_one2one,1.0
ENSMUSG00000024511,Rab27b,ENSMFAG00000002806,RAB27B,ortholog_one2one,1.0
ENSMUSG00000022089,Bin3,ENSMFAG00000042420,BIN3,ortholog_one2one,1.0
ENSMUSG00000031728,Zfp821,ENSMFAG00000029323,ZNF821,ortholog_one2one,1.0
ENSMUSG00000020121,Srgap1,ENSMFAG00000042942,SRGAP1,ortholog_one2one,1.0
ENSMUSG00000054720,Lrrc8c,ENSMFAG00000031732,LRRC8C,ortholog_one2one,1.0
ENSMUSG00000025873,Faf2,ENSMFAG00000046297,FAF2,ortholog_one2one,1.0
ENSMUSG00000056698,Elmod3,ENSMFAG00000032988,ELMOD3,ortholog_one2one,1.0
ENSMUSG00000079608,Stard6,ENSMFAG00000046022,STARD6,ortholog_one2one,1.0
ENSMUSG00000033712,Ccar2,ENSMFAG00000044671,CCAR2,ortholog_one2one,1.0
ENSMUSG00000046079,Lrrc8d,ENSMFAG00000062678,LRRC8D,ortholog_one2one,1.0
ENSMUSG00000031119,Gpc4,ENSMFAG00000034110,GPC4,ortholog_one2one,1.0
ENSMUSG00000031453,Rasa3,ENSMFAG00000000503,RASA3,ortholog_one2one,1.0
ENSMUSG00000026109,Tmeff2,ENSMFAG00000031535,TMEFF2,ortholog_one2one,1.0
ENSMUSG00000024043,Arhgap28,ENSMFAG00000003744,ARHGAP28,ortholog_one2one,1.0
ENSMUSG00000055653,Gpc3,ENSMFAG00000044116,GPC3,ortholog_one2one,1.0
ENSMUSG00000034620,Rxylt1,ENSMFAG00000046131,RXYLT1,ortholog_one2one,1.0
ENSMUSG00000038225,Primpol,ENSMFAG00000000469,PRIMPOL,ortholog_one2one,1.0
ENSMUSG00000030720,Cln3,ENSMFAG00000039969,CLN3,ortholog_one2one,1.0
ENSMUSG00000026475,Rgs16,ENSMFAG00000062737,RGS16,ortholog_one2one,1.0
ENSMUSG00000029290,Zfp326,ENSMFAG00000044308,ZNF326,ortholog_one2one,1.0
ENSMUSG00000045954,Cavin2,ENSMFAG00000044151,CAVIN2,ortholog_one2one,1.0
ENSMUSG00000021411,Pxdc1,ENSMFAG00000044456,PXDC1,ortholog_one2one,1.0
ENSMUSG00000034245,Hdac11,ENSMFAG00000036363,HDAC11,ortholog_one2one,1.0
ENSMUSG00000070476,Fam217b,ENSMFAG00000030015,FAM217B,ortholog_one2one,1.0
ENSMUSG00000038481,Cdk19,ENSMFAG00000042294,CDK19,ortholog_one2one,1.0
ENSMUSG00000066800,Rnasel,ENSMFAG00000044965,RNASEL,ortholog_one2one,1.0
ENSMUSG00000019312,Grb7,ENSMFAG00000040332,GRB7,ortholog_one2one,1.0
ENSMUSG00000022090,Pdlim2,ENSMFAG00000032463,PDLIM2,ortholog_one2one,1.0
ENSMUSG00000033530,Ttc7b,ENSMFAG00000000808,TTC7B,ortholog_one2one,1.0
ENSMUSG00000039155,Cdh26,ENSMFAG00000034675,CDH26,ortholog_one2one,1.0
ENSMUSG00000038425,Poli,ENSMFAG00000011788,POLI,ortholog_one2one,1.0
ENSMUSG00000021692,Dimt1,ENSMFAG00000033475,DIMT1,ortholog_one2one,1.0
ENSMUSG00000018168,Ikzf3,ENSMFAG00000043940,IKZF3,ortholog_one2one,1.0
ENSMUSG00000067851,Arfgef1,ENSMFAG00000030778,ARFGEF1,ortholog_one2one,1.0
ENSMUSG00000027469,Tpx2,ENSMFAG00000044400,TPX2,ortholog_one2one,1.0
ENSMUSG00000038780,Smurf1,ENSMFAG00000033436,SMURF1,ortholog_one2one,1.0
ENSMUSG00000030265,Kras,ENSMFAG00000047411,KRAS,ortholog_one2one,1.0
ENSMUSG00000020464,Pnpt1,ENSMFAG00000001927,PNPT1,ortholog_one2one,1.0
ENSMUSG00000021597,Slf1,ENSMFAG00000028903,SLF1,ortholog_one2one,1.0
ENSMUSG00000022091,Sorbs3,ENSMFAG00000030516,SORBS3,ortholog_one2one,1.0
ENSMUSG00000090121,Abhd12b,ENSMFAG00000035570,ABHD12B,ortholog_one2one,1.0
ENSMUSG00000069895,Atxn1l,ENSMFAG00000029752,ATXN1L,ortholog_one2one,1.0
ENSMUSG00000073207,Ccdc160,ENSMFAG00000055909,CCDC160,ortholog_one2one,1.0
ENSMUSG00000032261,Sh3bgrl2,ENSMFAG00000064741,SH3BGRL2,ortholog_one2one,1.0
ENSMUSG00000031299,Pdha1,ENSMFAG00000043170,PDHA1,ortholog_one2one,1.0
ENSMUSG00000054435,Gimap4,ENSMFAG00000001041,GIMAP4,ortholog_one2one,1.0
ENSMUSG00000020564,Atxn7l1,ENSMFAG00000033602,ATXN7L1,ortholog_one2one,1.0
ENSMUSG00000035934,Pknox2,ENSMFAG00000046199,PKNOX2,ortholog_one2one,1.0
ENSMUSG00000034613,Ppm1h,ENSMFAG00000001240,PPM1H,ortholog_one2one,1.0
ENSMUSG00000038416,Cdc16,ENSMFAG00000042134,CDC16,ortholog_one2one,1.0
ENSMUSG00000051579,Tceal8,ENSMFAG00000019988,TCEAL8,ortholog_one2one,1.0
ENSMUSG00000069729,Arid1b,ENSMFAG00000035788,ARID1B,ortholog_one2one,1.0
ENSMUSG00000056666,Retsat,ENSMFAG00000001631,RETSAT,ortholog_one2one,1.0
ENSMUSG00000071252,2210408I21Rik,ENSMFAG00000037289,KIAA0825,ortholog_one2one,1.0
ENSMUSG00000022092,Ppp3cc,ENSMFAG00000007036,PPP3CC,ortholog_one2one,1.0
ENSMUSG00000024513,Mbd2,ENSMFAG00000030736,MBD2,ortholog_one2one,1.0
ENSMUSG00000038608,Dock10,ENSMFAG00000037782,DOCK10,ortholog_one2one,1.0
ENSMUSG00000027470,Mylk2,ENSMFAG00000043314,MYLK2,ortholog_one2one,1.0
ENSMUSG00000079428,Tceal7,ENSMFAG00000061882,TCEAL7,ortholog_one2one,1.0
ENSMUSG00000042712,Tceal9,ENSMFAG00000030549,TCEAL9,ortholog_one2one,1.0
ENSMUSG00000034384,Barhl2,ENSMFAG00000051984,BARHL2,ortholog_one2one,1.0
ENSMUSG00000038398,Upf3a,ENSMFAG00000045016,UPF3A,ortholog_one2one,1.0
ENSMUSG00000054136,Adm2,ENSMFAG00000055878,ADM2,ortholog_one2one,1.0
ENSMUSG00000031142,Cacna1f,ENSMFAG00000036714,CACNA1F,ortholog_one2one,1.0
ENSMUSG00000000305,Cdh4,ENSMFAG00000042158,CDH4,ortholog_one2one,1.0
ENSMUSG00000020562,Efcab10,ENSMFAG00000039155,EFCAB10,ortholog_one2one,1.0
ENSMUSG00000022613,Miox,ENSMFAG00000033234,MIOX,ortholog_one2one,1.0
ENSMUSG00000021413,Prpf4b,ENSMFAG00000018980,PRP4K,ortholog_one2one,1.0
ENSMUSG00000027719,Adad1,ENSMFAG00000003813,ADAD1,ortholog_one2one,1.0
ENSMUSG00000018581,Dnah11,ENSMFAG00000044423,DNAH11,ortholog_one2one,1.0
ENSMUSG00000070733,Fryl,ENSMFAG00000034687,FRYL,ortholog_one2one,1.0
ENSMUSG00000025171,Ubtd1,ENSMFAG00000044920,UBTD1,ortholog_one2one,1.0
ENSMUSG00000054966,Lmntd1,ENSMFAG00000030035,LMNTD1,ortholog_one2one,1.0
ENSMUSG00000025172,Ankrd2,ENSMFAG00000039302,ANKRD2,ortholog_one2one,1.0
ENSMUSG00000042662,Dusp15,ENSMFAG00000003502,DUSP15,ortholog_one2one,1.0
ENSMUSG00000031627,Irf2,ENSMFAG00000039751,IRF2,ortholog_one2one,1.0
ENSMUSG00000004945,Tmem242,ENSMFAG00000001188,TMEM242,ortholog_one2one,1.0
ENSMUSG00000032262,Elovl4,ENSMFAG00000036147,ELOVL4,ortholog_one2one,1.0
ENSMUSG00000027720,Il2,ENSMFAG00000035827,IL2,ortholog_one2one,1.0
ENSMUSG00000038446,Cdc40,ENSMFAG00000002327,CDC40,ortholog_one2one,1.0
ENSMUSG00000056069,Otulinl,ENSMFAG00000037715,OTULINL,ortholog_one2one,1.0
ENSMUSG00000025176,Hoga1,ENSMFAG00000061572,HOGA1,ortholog_one2one,1.0
ENSMUSG00000028086,Fbxw7,ENSMFAG00000045981,FBXW7,ortholog_one2one,1.0
ENSMUSG00000032121,Tmem218,ENSMFAG00000035993,TMEM218,ortholog_one2one,1.0
ENSMUSG00000015709,Arnt2,ENSMFAG00000001849,ARNT2,ortholog_one2one,1.0
ENSMUSG00000039105,Atp6v1g1,ENSMFAG00000037281,ATP6V1G1,ortholog_one2one,1.0
ENSMUSG00000024515,Smad4,ENSMFAG00000037003,SMAD4,ortholog_one2one,1.0
ENSMUSG00000034265,Zdhhc14,ENSMFAG00000041727,ZDHHC14,ortholog_one2one,1.0
ENSMUSG00000020846,Rflnb,ENSMFAG00000057680,RFLNB,ortholog_one2one,1.0
ENSMUSG00000039117,Taf4,ENSMFAG00000002330,TAF4,ortholog_one2one,1.0
ENSMUSG00000049670,Morn4,ENSMFAG00000000472,MORN4,ortholog_one2one,1.0
ENSMUSG00000022898,Vps26c,ENSMFAG00000041827,VPS26C,ortholog_one2one,1.0
ENSMUSG00000019831,Wasf1,ENSMFAG00000002297,WASF1,ortholog_one2one,1.0
ENSMUSG00000045917,Tmem268,ENSMFAG00000041867,TMEM268,ortholog_one2one,1.0
ENSMUSG00000025178,Pi4k2a,ENSMFAG00000003191,PI4K2A,ortholog_one2one,1.0
ENSMUSG00000017195,Zpbp2,ENSMFAG00000002549,ZPBP2,ortholog_one2one,1.0
ENSMUSG00000002365,Snx9,ENSMFAG00000036869,SNX9,ortholog_one2one,1.0
ENSMUSG00000022897,Dyrk1a,ENSMFAG00000035589,DYRK1A,ortholog_one2one,1.0
ENSMUSG00000031731,Ap1g1,ENSMFAG00000037769,AP1G1,ortholog_one2one,1.0
ENSMUSG00000036941,Elac1,ENSMFAG00000004789,ELAC1,ortholog_one2one,1.0
ENSMUSG00000021414,Fam217a,ENSMFAG00000044867,FAM217A,ortholog_one2one,1.0
ENSMUSG00000018821,Avpi1,ENSMFAG00000043548,AVPI1,ortholog_one2one,1.0
ENSMUSG00000039108,Lsm14b,ENSMFAG00000041479,LSM14B,ortholog_one2one,1.0
ENSMUSG00000046922,Gpr6,ENSMFAG00000002164,GPR6,ortholog_one2one,1.0
ENSMUSG00000043931,Gimap7,ENSMFAG00000036396,GIMAP7,ortholog_one2one,1.0
ENSMUSG00000024556,Me2,ENSMFAG00000004061,ME2,ortholog_one2one,1.0
ENSMUSG00000038417,Fig4,ENSMFAG00000031930,FIG4,ortholog_one2one,1.0
ENSMUSG00000058935,Tex48,ENSMFAG00000036582,TEX48,ortholog_one2one,1.0
