Gene stable ID,Gene name,Crab-eating macaque gene stable ID,Crab-eating macaque gene name,Crab-eating macaque homology type,Crab-eating macaque orthology confidence
ENSMUSG00000040111,Gramd1b,ENSMFAG00000023822,GRAMD1B,ortholog_one2one,1.0
ENSMUSG00000005994,Tyrp1,ENSMFAG00000046179,TYRP1,ortholog_one2one,1.0
ENSMUSG00000027035,Cers6,ENSMFAG00000046177,CERS6,ortholog_one2one,1.0
ENSMUSG00000048706,Lurap1l,ENSMFAG00000040734,LURAP1L,ortholog_one2one,1.0
ENSMUSG00000021852,Slc35f4,ENSMFAG00000001572,SLC35F4,ortholog_one2one,1.0
ENSMUSG00000034738,Nostrin,ENSMFAG00000031990,NOSTRIN,ortholog_one2one,1.0
ENSMUSG00000022305,Lrp12,ENSMFAG00000004646,LRP12,ortholog_one2one,1.0
ENSMUSG00000022861,Dgkg,ENSMFAG00000042125,DGKG,ortholog_one2one,1.0
ENSMUSG00000026383,Epb41l5,ENSMFAG00000000388,EPB41L5,ortholog_one2one,1.0
ENSMUSG00000022306,Zfpm2,ENSMFAG00000045726,ZFPM2,ortholog_one2one,1.0
ENSMUSG00000039126,Prune2,ENSMFAG00000046406,PRUNE2,ortholog_one2one,1.0
ENSMUSG00000022469,Rapgef3,ENSMFAG00000034209,RAPGEF3,ortholog_one2one,1.0
ENSMUSG00000058897,Col25a1,ENSMFAG00000031895,COL25A1,ortholog_one2one,1.0
ENSMUSG00000041468,Gpr12,ENSMFAG00000033581,GPR12,ortholog_one2one,1.0
ENSMUSG00000061414,Cracr2a,ENSMFAG00000036067,CRACR2A,ortholog_one2one,1.0
ENSMUSG00000008393,Carhsp1,ENSMFAG00000049096,CARHSP1,ortholog_one2one,1.0
ENSMUSG00000031538,Plat,ENSMFAG00000041986,PLAT,ortholog_one2one,1.0
ENSMUSG00000078816,Prkcg,ENSMFAG00000042553,PRKCG,ortholog_one2one,1.0
ENSMUSG00000028851,Nudc,ENSMFAG00000035581,NUDC,ortholog_one2one,1.0
ENSMUSG00000030350,Prmt8,ENSMFAG00000045030,PRMT8,ortholog_one2one,1.0
ENSMUSG00000030064,Frmd4b,ENSMFAG00000040109,FRMD4B,ortholog_one2one,1.0
ENSMUSG00000069806,Cacng7,ENSMFAG00000000801,CACNG7,ortholog_one2one,1.0
ENSMUSG00000005233,Spc25,ENSMFAG00000035541,SPC25,ortholog_one2one,1.0
ENSMUSG00000031377,Bmx,ENSMFAG00000031423,BMX,ortholog_one2one,1.0
ENSMUSG00000031022,BC051019,ENSMFAG00000037709,C11orf16,ortholog_one2one,1.0
ENSMUSG00000020838,Slc6a4,ENSMFAG00000002876,SLC6A4,ortholog_one2one,1.0
ENSMUSG00000025034,Trim8,ENSMFAG00000046181,TRIM8,ortholog_one2one,1.0
ENSMUSG00000038843,Gcnt1,ENSMFAG00000023079,GCNT1,ortholog_one2one,1.0
ENSMUSG00000047281,Sfn,ENSMFAG00000017885,SFN,ortholog_one2one,1.0
ENSMUSG00000050377,Il31ra,ENSMFAG00000031804,IL31RA,ortholog_one2one,1.0
ENSMUSG00000019232,Etnppl,ENSMFAG00000031575,ETNPPL,ortholog_one2one,1.0
ENSMUSG00000031379,Pir,ENSMFAG00000032499,PIR,ortholog_one2one,1.0
ENSMUSG00000025036,Sfxn2,ENSMFAG00000045149,SFXN2,ortholog_one2one,1.0
ENSMUSG00000028931,Kcnab2,ENSMFAG00000035522,KCNAB2,ortholog_one2one,1.0
ENSMUSG00000034825,Nrip3,ENSMFAG00000003004,NRIP3,ortholog_one2one,1.0
ENSMUSG00000031380,Vegfd,ENSMFAG00000036854,VEGFD,ortholog_one2one,1.0
ENSMUSG00000025754,Agbl1,ENSMFAG00000040080,AGBL1,ortholog_one2one,1.0
ENSMUSG00000031284,Pak3,ENSMFAG00000036634,PAK3,ortholog_one2one,1.0
ENSMUSG00000030309,Caprin2,ENSMFAG00000025167,CAPRIN2,ortholog_one2one,1.0
ENSMUSG00000024713,Pcsk5,ENSMFAG00000039542,PCSK5,ortholog_one2one,1.0
ENSMUSG00000046844,Vat1l,ENSMFAG00000034237,VAT1L,ortholog_one2one,1.0
ENSMUSG00000030406,Gipr,ENSMFAG00000043015,GIPR,ortholog_one2one,1.0
ENSMUSG00000025932,Eya1,ENSMFAG00000030151,EYA1,ortholog_one2one,1.0
ENSMUSG00000021432,Slc35b3,ENSMFAG00000000520,SLC35B3,ortholog_one2one,1.0
ENSMUSG00000022307,Oxr1,ENSMFAG00000003232,OXR1,ortholog_one2one,1.0
ENSMUSG00000020303,Stc2,ENSMFAG00000048596,STC2,ortholog_one2one,1.0
ENSMUSG00000029231,Pdgfra,ENSMFAG00000046187,PDGFRA,ortholog_one2one,1.0
ENSMUSG00000021095,Gsc,ENSMFAG00000055121,GSC,ortholog_one2one,1.0
ENSMUSG00000021055,Esr2,ENSMFAG00000036698,ESR2,ortholog_one2one,1.0
ENSMUSG00000063568,Jazf1,ENSMFAG00000034641,JAZF1,ortholog_one2one,1.0
ENSMUSG00000003559,As3mt,ENSMFAG00000039839,AS3MT,ortholog_one2one,1.0
ENSMUSG00000031642,Sh3rf1,ENSMFAG00000026776,SH3RF1,ortholog_one2one,1.0
ENSMUSG00000057123,Gja5,ENSMFAG00000018627,GJA5,ortholog_one2one,1.0
ENSMUSG00000024725,Ostf1,ENSMFAG00000065664,OSTF1,ortholog_one2one,1.0
ENSMUSG00000032009,Sesn3,ENSMFAG00000040069,SESN3,ortholog_one2one,1.0
ENSMUSG00000004637,Wwox,ENSMFAG00000037127,WWOX,ortholog_one2one,1.0
ENSMUSG00000027070,Lrp2,ENSMFAG00000045364,LRP2,ortholog_one2one,1.0
ENSMUSG00000053007,Creb5,ENSMFAG00000037539,CREB5,ortholog_one2one,1.0
ENSMUSG00000037847,Nmrk1,ENSMFAG00000002149,NMRK1,ortholog_one2one,1.0
ENSMUSG00000037419,Endod1,ENSMFAG00000055848,ENDOD1,ortholog_one2one,1.0
ENSMUSG00000034467,Dynlrb2,ENSMFAG00000029001,DYNLRB2,ortholog_one2one,1.0
ENSMUSG00000037926,Ssh2,ENSMFAG00000033235,SSH2,ortholog_one2one,1.0
ENSMUSG00000032353,Tmed3,ENSMFAG00000037809,TMED3,ortholog_one2one,1.0
ENSMUSG00000031758,Cdyl2,ENSMFAG00000039809,CDYL2,ortholog_one2one,1.0
ENSMUSG00000047606,Ankrd34c,ENSMFAG00000007725,ANKRD34C,ortholog_one2one,1.0
ENSMUSG00000070867,Trabd2b,ENSMFAG00000003902,TRABD2B,ortholog_one2one,1.0
ENSMUSG00000023886,Smoc2,ENSMFAG00000003901,SMOC2,ortholog_one2one,1.0
ENSMUSG00000024727,Trpm6,ENSMFAG00000042901,TRPM6,ortholog_one2one,1.0
ENSMUSG00000030353,Tead4,ENSMFAG00000001395,TEAD4,ortholog_one2one,1.0
ENSMUSG00000013076,Amotl1,ENSMFAG00000032749,AMOTL1,ortholog_one2one,1.0
ENSMUSG00000026384,Ptpn4,ENSMFAG00000037071,PTPN4,ortholog_one2one,1.0
ENSMUSG00000048332,Lhfpl6,ENSMFAG00000039258,LHFPL6,ortholog_one2one,1.0
ENSMUSG00000027985,Lef1,ENSMFAG00000037201,LEF1,ortholog_one2one,1.0
ENSMUSG00000039179,Tekt5,ENSMFAG00000045530,TEKT5,ortholog_one2one,1.0
ENSMUSG00000032356,Rasgrf1,ENSMFAG00000005368,RASGRF1,ortholog_one2one,1.0
ENSMUSG00000033960,Jcad,ENSMFAG00000001494,JCAD,ortholog_one2one,1.0
ENSMUSG00000036192,Rorb,ENSMFAG00000046226,RORB,ortholog_one2one,1.0
ENSMUSG00000039546,Ajap1,ENSMFAG00000053605,AJAP1,ortholog_one2one,1.0
ENSMUSG00000043496,Tril,ENSMFAG00000028905,TRIL,ortholog_one2one,1.0
ENSMUSG00000047613,A430005L14Rik,ENSMFAG00000043364,C1orf174,ortholog_one2one,1.0
ENSMUSG00000032769,Trpa1,ENSMFAG00000045263,TRPA1,ortholog_one2one,1.0
ENSMUSG00000028093,Acp6,ENSMFAG00000046287,ACP6,ortholog_one2one,1.0
ENSMUSG00000034832,Tet3,ENSMFAG00000043352,TET3,ortholog_one2one,1.0
ENSMUSG00000022504,Ciita,ENSMFAG00000045595,CIITA,ortholog_one2one,1.0
ENSMUSG00000021097,Clmn,ENSMFAG00000042801,CLMN,ortholog_one2one,1.0
ENSMUSG00000021759,Plpp1,ENSMFAG00000030691,PLPP1,ortholog_one2one,1.0
ENSMUSG00000035158,Mitf,ENSMFAG00000038478,MITF,ortholog_one2one,1.0
ENSMUSG00000029027,Dffb,ENSMFAG00000001539,DFFB,ortholog_one2one,1.0
ENSMUSG00000022309,Angpt1,ENSMFAG00000041761,ANGPT1,ortholog_one2one,1.0
ENSMUSG00000016520,Lnx2,ENSMFAG00000045245,LNX2,ortholog_one2one,1.0
ENSMUSG00000020836,Coro6,ENSMFAG00000042987,CORO6,ortholog_one2one,1.0
ENSMUSG00000051920,Rspo2,ENSMFAG00000031789,RSPO2,ortholog_one2one,1.0
ENSMUSG00000034336,Ina,ENSMFAG00000040504,INA,ortholog_one2one,1.0
ENSMUSG00000027744,Stoml3,ENSMFAG00000037302,STOML3,ortholog_one2one,1.0
ENSMUSG00000036962,Cfap221,ENSMFAG00000026339,CFAP221,ortholog_one2one,1.0
ENSMUSG00000038256,Bcl9,ENSMFAG00000043762,BCL9,ortholog_one2one,1.0
ENSMUSG00000025780,Itih5,ENSMFAG00000038573,ITIH5,ortholog_one2one,1.0
ENSMUSG00000038760,Trhr,ENSMFAG00000031071,TRHR,ortholog_one2one,1.0
ENSMUSG00000058056,Palld,ENSMFAG00000001632,PALLD,ortholog_one2one,1.0
ENSMUSG00000032359,Ctsh,ENSMFAG00000042803,CTSH,ortholog_one2one,1.0
ENSMUSG00000026387,Sctr,ENSMFAG00000003037,SCTR,ortholog_one2one,1.0
ENSMUSG00000078350,Smim1,ENSMFAG00000041475,SMIM1,ortholog_one2one,1.0
ENSMUSG00000037016,Frem2,ENSMFAG00000002618,FREM2,ortholog_one2one,1.0
ENSMUSG00000053129,Gsx1,ENSMFAG00000037158,GSX1,ortholog_one2one,1.0
ENSMUSG00000022475,Hdac7,ENSMFAG00000044177,HDAC7,ortholog_one2one,1.0
ENSMUSG00000015575,Atp6v0e,ENSMFAG00000045429,ATP6V0E1,ortholog_one2one,1.0
ENSMUSG00000052783,Grk4,ENSMFAG00000000327,GRK4,ortholog_one2one,1.0
ENSMUSG00000034997,Htr2a,ENSMFAG00000060544,HTR2A,ortholog_one2one,1.0
ENSMUSG00000048249,Crebrf,ENSMFAG00000036600,CREBRF,ortholog_one2one,1.0
ENSMUSG00000042817,Flt3,ENSMFAG00000044854,FLT3,ortholog_one2one,1.0
ENSMUSG00000024659,Anxa1,ENSMFAG00000042357,ANXA1,ortholog_one2one,1.0
ENSMUSG00000090667,Mdfic2,ENSMFAG00000042217,MDFIC2,ortholog_one2one,1.0
ENSMUSG00000001517,Foxm1,ENSMFAG00000030561,FOXM1,ortholog_one2one,1.0
ENSMUSG00000005672,Kit,ENSMFAG00000041033,KIT,ortholog_one2one,1.0
ENSMUSG00000034488,Edil3,ENSMFAG00000039875,EDIL3,ortholog_one2one,1.0
ENSMUSG00000031382,Asb11,ENSMFAG00000042619,ASB11,ortholog_one2one,1.0
ENSMUSG00000028031,Dkk2,ENSMFAG00000032422,DKK2,ortholog_one2one,1.0
ENSMUSG00000027488,Snta1,ENSMFAG00000039231,SNTA1,ortholog_one2one,1.0
ENSMUSG00000027746,Ufm1,ENSMFAG00000004000,UFM1,ortholog_one2one,1.0
ENSMUSG00000026103,Gls,ENSMFAG00000044211,GLS,ortholog_one2one,1.0
ENSMUSG00000014773,Dll1,ENSMFAG00000002701,DLL1,ortholog_one2one,1.0
ENSMUSG00000061186,Sfmbt2,ENSMFAG00000042671,SFMBT2,ortholog_one2one,1.0
ENSMUSG00000094910,D430019H16Rik,ENSMFAG00000061618,C14orf132,ortholog_one2one,1.0
ENSMUSG00000006435,Neurl1a,ENSMFAG00000001140,NEURL1,ortholog_one2one,1.0
ENSMUSG00000027748,Trpc4,ENSMFAG00000032156,TRPC4,ortholog_one2one,1.0
ENSMUSG00000021613,Hapln1,ENSMFAG00000047220,HAPLN1,ortholog_one2one,1.0
ENSMUSG00000052372,Il1rapl1,ENSMFAG00000046382,IL1RAPL1,ortholog_one2one,1.0
ENSMUSG00000042385,Gzmk,ENSMFAG00000033984,GZMK,ortholog_one2one,1.0
ENSMUSG00000042379,Esm1,ENSMFAG00000045186,ESM1,ortholog_one2one,1.0
ENSMUSG00000051456,Hspb3,ENSMFAG00000030683,HSPB3,ortholog_one2one,1.0
ENSMUSG00000042348,Arl15,ENSMFAG00000028679,ARL15,ortholog_one2one,1.0
ENSMUSG00000041323,Ak7,ENSMFAG00000039655,AK7,ortholog_one2one,1.0
ENSMUSG00000001870,Ltbp1,ENSMFAG00000044061,LTBP1,ortholog_one2one,1.0
ENSMUSG00000024749,Tmc1,ENSMFAG00000042108,TMC1,ortholog_one2one,1.0
ENSMUSG00000021065,Fut8,ENSMFAG00000042802,FUT8,ortholog_one2one,1.0
ENSMUSG00000053617,Sh3pxd2a,ENSMFAG00000044985,SH3PXD2A,ortholog_one2one,1.0
ENSMUSG00000037705,Tecta,ENSMFAG00000035833,TECTA,ortholog_one2one,1.0
ENSMUSG00000031285,Dcx,ENSMFAG00000003173,DCX,ortholog_one2one,1.0
ENSMUSG00000000686,Abhd15,ENSMFAG00000033088,ABHD15,ortholog_one2one,1.0
ENSMUSG00000040711,Sh3pxd2b,ENSMFAG00000040954,SH3PXD2B,ortholog_one2one,1.0
ENSMUSG00000029026,Trp73,ENSMFAG00000043807,TP73,ortholog_one2one,1.0
ENSMUSG00000042694,Stn1,ENSMFAG00000041817,STN1,ortholog_one2one,1.0
ENSMUSG00000020272,Stk10,ENSMFAG00000033923,STK10,ortholog_one2one,1.0
ENSMUSG00000031635,Anxa10,ENSMFAG00000002951,ANXA10,ortholog_one2one,1.0
ENSMUSG00000002881,Nab1,ENSMFAG00000001304,NAB1,ortholog_one2one,1.0
ENSMUSG00000040998,Npnt,ENSMFAG00000045955,NPNT,ortholog_one2one,1.0
ENSMUSG00000004661,Arid3b,ENSMFAG00000033841,ARID3B,ortholog_one2one,1.0
ENSMUSG00000022885,St6gal1,ENSMFAG00000062040,ST6GAL1,ortholog_one2one,1.0
ENSMUSG00000058665,En1,ENSMFAG00000039390,EN1,ortholog_one2one,1.0
ENSMUSG00000022479,Vdr,ENSMFAG00000040856,VDR,ortholog_one2one,1.0
ENSMUSG00000034390,Cmip,ENSMFAG00000035465,CMIP,ortholog_one2one,1.0
ENSMUSG00000018589,Glra2,ENSMFAG00000041989,GLRA2,ortholog_one2one,1.0
ENSMUSG00000022887,Masp1,ENSMFAG00000040221,MASP1,ortholog_one2one,1.0
ENSMUSG00000031934,Panx1,ENSMFAG00000002464,PANX1,ortholog_one2one,1.0
ENSMUSG00000021764,Ndufs4,ENSMFAG00000033089,NDUFS4,ortholog_one2one,1.0
ENSMUSG00000046157,Tmem229b,ENSMFAG00000048154,TMEM229B,ortholog_one2one,1.0
ENSMUSG00000021765,Fst,ENSMFAG00000030825,FST,ortholog_one2one,1.0
ENSMUSG00000057440,Mpp7,ENSMFAG00000044798,MPP7,ortholog_one2one,1.0
ENSMUSG00000069020,Urm1,ENSMFAG00000035214,URM1,ortholog_one2one,1.0
ENSMUSG00000022342,Kcnv1,ENSMFAG00000037130,KCNV1,ortholog_one2one,1.0
ENSMUSG00000033306,Lpp,ENSMFAG00000041519,LPP,ortholog_one2one,1.0
ENSMUSG00000022483,Col2a1,ENSMFAG00000031247,COL2A1,ortholog_one2one,1.0
ENSMUSG00000021614,Vcan,ENSMFAG00000032675,VCAN,ortholog_one2one,1.0
ENSMUSG00000024193,Phf1,ENSMFAG00000040302,PHF1,ortholog_one2one,1.0
ENSMUSG00000038533,Cbfa2t2,ENSMFAG00000000820,CBFA2T2,ortholog_one2one,1.0
ENSMUSG00000027878,Notch2,ENSMFAG00000001144,NOTCH2,ortholog_one2one,1.0
ENSMUSG00000032017,Grik4,ENSMFAG00000036614,GRIK4,ortholog_one2one,1.0
ENSMUSG00000019960,Dusp6,ENSMFAG00000038546,DUSP6,ortholog_one2one,1.0
ENSMUSG00000048701,Ccdc6,ENSMFAG00000045197,CCDC6,ortholog_one2one,1.0
ENSMUSG00000034330,Plcg2,ENSMFAG00000042565,PLCG2,ortholog_one2one,1.0
ENSMUSG00000027750,Postn,ENSMFAG00000045597,POSTN,ortholog_one2one,1.0
ENSMUSG00000057967,Fgf18,ENSMFAG00000064381,FGF18,ortholog_one2one,1.0
ENSMUSG00000071042,Rasgrp3,ENSMFAG00000045281,RASGRP3,ortholog_one2one,1.0
ENSMUSG00000037762,Slc16a9,ENSMFAG00000032423,SLC16A9,ortholog_one2one,1.0
ENSMUSG00000040594,Ranbp17,ENSMFAG00000034347,RANBP17,ortholog_one2one,1.0
ENSMUSG00000041439,Mfsd6,ENSMFAG00000030599,MFSD6,ortholog_one2one,1.0
ENSMUSG00000062960,Kdr,ENSMFAG00000043201,KDR,ortholog_one2one,1.0
ENSMUSG00000059146,Ntrk3,ENSMFAG00000044160,NTRK3,ortholog_one2one,1.0
ENSMUSG00000024194,Cuta,ENSMFAG00000044039,CUTA,ortholog_one2one,1.0
ENSMUSG00000031844,Hsd17b2,ENSMFAG00000002586,HSD17B2,ortholog_one2one,1.0
ENSMUSG00000026514,Cnih3,ENSMFAG00000039040,CNIH3,ortholog_one2one,1.0
ENSMUSG00000054162,Spock3,ENSMFAG00000039387,SPOCK3,ortholog_one2one,1.0
ENSMUSG00000038264,Sema7a,ENSMFAG00000034040,SEMA7A,ortholog_one2one,1.0
ENSMUSG00000044948,Cfap43,ENSMFAG00000043638,CFAP43,ortholog_one2one,1.0
ENSMUSG00000079110,Capn3,ENSMFAG00000008163,CAPN3,ortholog_one2one,1.0
ENSMUSG00000006678,Pola1,ENSMFAG00000001338,POLA1,ortholog_one2one,1.0
ENSMUSG00000059430,Actg2,ENSMFAG00000003169,ACTG2,ortholog_one2one,1.0
ENSMUSG00000013495,Tmem175,ENSMFAG00000041960,TMEM175,ortholog_one2one,1.0
ENSMUSG00000025068,Gsto1,ENSMFAG00000033599,GSTO1,ortholog_one2one,1.0
ENSMUSG00000031841,Cdh13,ENSMFAG00000003153,CDH13,ortholog_one2one,1.0
ENSMUSG00000053519,Kcnip1,ENSMFAG00000036449,KCNIP1,ortholog_one2one,1.0
ENSMUSG00000026339,Ccdc93,ENSMFAG00000038632,CCDC93,ortholog_one2one,1.0
ENSMUSG00000060716,Plekhh1,ENSMFAG00000038266,PLEKHH1,ortholog_one2one,1.0
ENSMUSG00000002017,Fam98a,ENSMFAG00000031093,FAM98A,ortholog_one2one,1.0
ENSMUSG00000001520,Nrip2,ENSMFAG00000031538,NRIP2,ortholog_one2one,1.0
ENSMUSG00000022311,Csmd3,ENSMFAG00000032839,CSMD3,ortholog_one2one,1.0
ENSMUSG00000010797,Wnt2,ENSMFAG00000044147,WNT2,ortholog_one2one,1.0
ENSMUSG00000021125,Arg2,ENSMFAG00000000946,ARG2,ortholog_one2one,1.0
ENSMUSG00000046585,Cfap58,ENSMFAG00000035977,CFAP58,ortholog_one2one,1.0
ENSMUSG00000043629,1700019D03Rik,ENSMFAG00000055553,C2orf88,ortholog_one2one,1.0
ENSMUSG00000053626,Tll1,ENSMFAG00000001125,TLL1,ortholog_one2one,1.0
ENSMUSG00000063434,Sorcs3,ENSMFAG00000044111,SORCS3,ortholog_one2one,1.0
ENSMUSG00000030612,Mrpl46,ENSMFAG00000037394,MRPL46,ortholog_one2one,1.0
ENSMUSG00000041710,Trpc5,ENSMFAG00000003102,TRPC5,ortholog_one2one,1.0
ENSMUSG00000029030,Tprg1l,ENSMFAG00000037093,TPRG1L,ortholog_one2one,1.0
ENSMUSG00000035246,Pcyt1b,ENSMFAG00000002678,PCYT1B,ortholog_one2one,1.0
ENSMUSG00000030611,Mrps11,ENSMFAG00000001006,MRPS11,ortholog_one2one,1.0
ENSMUSG00000024074,Crim1,ENSMFAG00000043056,CRIM1,ortholog_one2one,1.0
ENSMUSG00000021115,Vrk1,ENSMFAG00000040460,VRK1,ortholog_one2one,1.0
ENSMUSG00000031604,Msmo1,ENSMFAG00000045090,MSMO1,ortholog_one2one,1.0
ENSMUSG00000026223,Itm2c,ENSMFAG00000014731,ITM2C,ortholog_one2one,1.0
ENSMUSG00000041700,Lhfpl1,ENSMFAG00000003226,LHFPL1,ortholog_one2one,1.0
ENSMUSG00000031605,Klhl2,ENSMFAG00000041292,KLHL2,ortholog_one2one,1.0
ENSMUSG00000036815,Dpp10,ENSMFAG00000004071,DPP10,ortholog_one2one,1.0
ENSMUSG00000057751,Megf6,ENSMFAG00000036723,MEGF6,ortholog_one2one,1.0
ENSMUSG00000015533,Itga2,ENSMFAG00000031678,ITGA2,ortholog_one2one,1.0
ENSMUSG00000036103,Colec12,ENSMFAG00000000357,COLEC12,ortholog_one2one,1.0
ENSMUSG00000032015,Pou2f3,ENSMFAG00000041578,POU2F3,ortholog_one2one,1.0
ENSMUSG00000042256,Ptchd4,ENSMFAG00000035367,PTCHD4,ortholog_one2one,1.0
ENSMUSG00000036902,Neto2,ENSMFAG00000000612,NETO2,ortholog_one2one,1.0
ENSMUSG00000043972,Opn5,ENSMFAG00000000172,OPN5,ortholog_one2one,1.0
ENSMUSG00000028013,Ppa2,ENSMFAG00000040113,PPA2,ortholog_one2one,1.0
ENSMUSG00000071547,Nt5dc2,ENSMFAG00000004068,NT5DC2,ortholog_one2one,1.0
ENSMUSG00000042284,Itga1,ENSMFAG00000034671,ITGA1,ortholog_one2one,1.0
ENSMUSG00000036972,Zic4,ENSMFAG00000037880,ZIC4,ortholog_one2one,1.0
ENSMUSG00000068015,Lrch1,ENSMFAG00000032767,LRCH1,ortholog_one2one,1.0
ENSMUSG00000042942,Greb1l,ENSMFAG00000037135,GREB1L,ortholog_one2one,1.0
ENSMUSG00000030357,Fkbp4,ENSMFAG00000000504,FKBP4,ortholog_one2one,1.0
ENSMUSG00000056121,Fez2,ENSMFAG00000014609,FEZ2,ortholog_one2one,1.0
ENSMUSG00000003992,Ssbp2,ENSMFAG00000044245,SSBP2,ortholog_one2one,1.0
ENSMUSG00000022510,Trp63,ENSMFAG00000035702,TP63,ortholog_one2one,1.0
ENSMUSG00000045094,Arhgef37,ENSMFAG00000040761,ARHGEF37,ortholog_one2one,1.0
ENSMUSG00000068522,Aard,ENSMFAG00000036725,AARD,ortholog_one2one,1.0
ENSMUSG00000041688,Amot,ENSMFAG00000032269,AMOT,ortholog_one2one,1.0
ENSMUSG00000026094,Stk17b,ENSMFAG00000031131,STK17B,ortholog_one2one,1.0
ENSMUSG00000019893,Ros1,ENSMFAG00000001072,ROS1,ortholog_one2one,1.0
ENSMUSG00000042286,Stab1,ENSMFAG00000045138,STAB1,ortholog_one2one,1.0
ENSMUSG00000004633,Chn2,ENSMFAG00000033189,CHN2,ortholog_one2one,1.0
ENSMUSG00000061731,Ext1,ENSMFAG00000002066,EXT1,ortholog_one2one,1.0
ENSMUSG00000023918,Adgrf4,ENSMFAG00000022646,ADGRF4,ortholog_one2one,1.0
ENSMUSG00000044014,Npy5r,ENSMFAG00000030111,NPY5R,ortholog_one2one,1.0
ENSMUSG00000030401,Rtn2,ENSMFAG00000002551,RTN2,ortholog_one2one,1.0
ENSMUSG00000053886,Sh2d4a,ENSMFAG00000007156,SH2D4A,ortholog_one2one,1.0
ENSMUSG00000063727,Tnfrsf11b,ENSMFAG00000040874,TNFRSF11B,ortholog_one2one,1.0
ENSMUSG00000036356,Csgalnact1,ENSMFAG00000045019,CSGALNACT1,ortholog_one2one,1.0
ENSMUSG00000035776,Cd99l2,ENSMFAG00000043583,CD99L2,ortholog_one2one,1.0
ENSMUSG00000059060,Rad51b,ENSMFAG00000043482,RAD51B,ortholog_one2one,1.0
ENSMUSG00000024479,Mal2,ENSMFAG00000059893,MAL2,ortholog_one2one,1.0
ENSMUSG00000024076,Vit,ENSMFAG00000044880,VIT,ortholog_one2one,1.0
ENSMUSG00000042275,Pelo,ENSMFAG00000000651,PELO,ortholog_one2one,1.0
ENSMUSG00000030609,Aen,ENSMFAG00000001458,AEN,ortholog_one2one,1.0
ENSMUSG00000022425,Enpp2,ENSMFAG00000002827,ENPP2,ortholog_one2one,1.0
ENSMUSG00000031129,Slc9a9,ENSMFAG00000002921,SLC9A9,ortholog_one2one,1.0
ENSMUSG00000042258,Isl1,ENSMFAG00000035949,ISL1,ortholog_one2one,1.0
ENSMUSG00000057286,St6galnac2,ENSMFAG00000045563,ST6GALNAC2,ortholog_one2one,1.0
ENSMUSG00000033350,Chst2,ENSMFAG00000029983,CHST2,ortholog_one2one,1.0
ENSMUSG00000021130,Galnt16,ENSMFAG00000037392,GALNT16,ortholog_one2one,1.0
ENSMUSG00000047786,Lix1,ENSMFAG00000047651,LIX1,ortholog_one2one,1.0
ENSMUSG00000039977,Deup1,ENSMFAG00000032572,DEUP1,ortholog_one2one,1.0
ENSMUSG00000027868,Tbx15,ENSMFAG00000044269,TBX15,ortholog_one2one,1.0
ENSMUSG00000003545,Fosb,ENSMFAG00000038029,FOSB,ortholog_one2one,1.0
ENSMUSG00000039410,Prdm16,ENSMFAG00000036508,PRDM16,ortholog_one2one,1.0
ENSMUSG00000027867,Spag17,ENSMFAG00000043409,SPAG17,ortholog_one2one,1.0
ENSMUSG00000040280,Ndufa4l2,ENSMFAG00000055308,NDUFA4L2,ortholog_one2one,1.0
ENSMUSG00000043259,Fam13c,ENSMFAG00000044652,FAM13C,ortholog_one2one,1.0
ENSMUSG00000023915,Tnfrsf21,ENSMFAG00000043845,TNFRSF21,ortholog_one2one,1.0
ENSMUSG00000048833,Slc39a9,ENSMFAG00000030713,SLC39A9,ortholog_one2one,1.0
ENSMUSG00000026344,Lypd1,ENSMFAG00000033924,LYPD1,ortholog_one2one,1.0
ENSMUSG00000066438,Plekhd1,ENSMFAG00000001248,PLEKHD1,ortholog_one2one,1.0
ENSMUSG00000042686,Jph1,ENSMFAG00000000513,JPH1,ortholog_one2one,1.0
ENSMUSG00000045328,Cenpe,ENSMFAG00000039560,CENPE,ortholog_one2one,1.0
ENSMUSG00000045333,Zfp423,ENSMFAG00000045032,ZNF423,ortholog_one2one,1.0
ENSMUSG00000027489,Necab3,ENSMFAG00000035873,NECAB3,ortholog_one2one,1.0
ENSMUSG00000025777,Gdap1,ENSMFAG00000052390,GDAP1,ortholog_one2one,1.0
ENSMUSG00000042807,Hecw2,ENSMFAG00000034346,HECW2,ortholog_one2one,1.0
ENSMUSG00000037747,Phyhipl,ENSMFAG00000038572,PHYHIPL,ortholog_one2one,1.0
ENSMUSG00000015568,Lpl,ENSMFAG00000041424,LPL,ortholog_one2one,1.0
ENSMUSG00000056427,Slit3,ENSMFAG00000000721,SLIT3,ortholog_one2one,1.0
ENSMUSG00000086040,Wipf3,ENSMFAG00000036122,WIPF3,ortholog_one2one,1.0
ENSMUSG00000038168,P3h2,ENSMFAG00000036104,P3H2,ortholog_one2one,1.0
ENSMUSG00000004815,Dgkq,ENSMFAG00000001042,DGKQ,ortholog_one2one,1.0
ENSMUSG00000030607,Acan,ENSMFAG00000019208,ACAN,ortholog_one2one,1.0
ENSMUSG00000022512,Cldn1,ENSMFAG00000062691,CLDN1,ortholog_one2one,1.0
ENSMUSG00000002812,Flii,ENSMFAG00000035866,FLII,ortholog_one2one,1.0
ENSMUSG00000038602,Slc35f1,ENSMFAG00000043289,SLC35F1,ortholog_one2one,1.0
